ID	ID_merged	date	siteID	elevation_m_asl	blockID	warming	individual_nr	species	trait	value	merged	flag
GCT0861	GCT0861	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Bistorta vivipara	n_percent	4.04	NA	NA
GCT0861	GCT0861	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Bistorta vivipara	c_n	9.492574257425742	NA	NA
GCT0861	GCT0861	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Bistorta vivipara	d15n	-0.71	NA	NA
GCT0861	GCT0861	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Bistorta vivipara	d13c	-27.158	NA	NA
HIV5996	HIV5996_GAX0438_HIS9915	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Campanula rotundifolia	c_percent	43.83	NA	NA
GAX0438	HIV5996_GAX0438_HIS9915	2022-07-30	Skjelingahaugen	1088	Skj_1	W	4	Campanula rotundifolia	c_percent	43.83	NA	NA
HIS9915	HIV5996_GAX0438_HIS9915	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Campanula rotundifolia	c_percent	43.83	NA	NA
HIV5996	HIV5996_GAX0438_HIS9915	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Campanula rotundifolia	n_percent	3.38	NA	NA
GAX0438	HIV5996_GAX0438_HIS9915	2022-07-30	Skjelingahaugen	1088	Skj_1	W	4	Campanula rotundifolia	n_percent	3.38	NA	NA
HIS9915	HIV5996_GAX0438_HIS9915	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Campanula rotundifolia	n_percent	3.38	NA	NA
HIV5996	HIV5996_GAX0438_HIS9915	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Campanula rotundifolia	c_n	12.967455621301776	NA	NA
GAX0438	HIV5996_GAX0438_HIS9915	2022-07-30	Skjelingahaugen	1088	Skj_1	W	4	Campanula rotundifolia	c_n	12.967455621301776	NA	NA
HIS9915	HIV5996_GAX0438_HIS9915	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Campanula rotundifolia	c_n	12.967455621301776	NA	NA
HIV5996	HIV5996_GAX0438_HIS9915	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Campanula rotundifolia	d15n	-6.66	NA	NA
GAX0438	HIV5996_GAX0438_HIS9915	2022-07-30	Skjelingahaugen	1088	Skj_1	W	4	Campanula rotundifolia	d15n	-6.66	NA	NA
HIS9915	HIV5996_GAX0438_HIS9915	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Campanula rotundifolia	d15n	-6.66	NA	NA
HIV5996	HIV5996_GAX0438_HIS9915	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Campanula rotundifolia	d13c	-29.155	NA	NA
GAX0438	HIV5996_GAX0438_HIS9915	2022-07-30	Skjelingahaugen	1088	Skj_1	W	4	Campanula rotundifolia	d13c	-29.155	NA	NA
HIS9915	HIV5996_GAX0438_HIS9915	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Campanula rotundifolia	d13c	-29.155	NA	NA
HAF3877	HAF3877	2022-07-30	Skjelingahaugen	1088	Skj_1	W	6	Carex bigelowii	c_percent	46.12	NA	NA
HAF3877	HAF3877	2022-07-30	Skjelingahaugen	1088	Skj_1	W	6	Carex bigelowii	n_percent	1.93	NA	NA
HAF3877	HAF3877	2022-07-30	Skjelingahaugen	1088	Skj_1	W	6	Carex bigelowii	c_n	23.89637305699482	NA	NA
HAF3877	HAF3877	2022-07-30	Skjelingahaugen	1088	Skj_1	W	6	Carex bigelowii	d15n	2.191	NA	NA
HAF3877	HAF3877	2022-07-30	Skjelingahaugen	1088	Skj_1	W	6	Carex bigelowii	d13c	-27.115	NA	NA
GAT2354	GAT2354	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Carex bigelowii	c_percent	46.7	NA	NA
GAT2354	GAT2354	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Carex bigelowii	n_percent	3.84	NA	NA
GAT2354	GAT2354	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Carex bigelowii	c_n	12.161458333333334	NA	NA
GAT2354	GAT2354	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Carex bigelowii	d15n	0.5489999999999999	NA	NA
GAT2354	GAT2354	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Carex bigelowii	d13c	-29.219	NA	NA
HIW1048	HIW1048	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Carex bigelowii	c_percent	47.43	NA	NA
HIW1048	HIW1048	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Carex bigelowii	n_percent	3.32	NA	NA
HIW1048	HIW1048	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Carex bigelowii	c_n	14.286144578313253	NA	NA
HIW1048	HIW1048	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Carex bigelowii	d15n	1.876	NA	NA
HIW1048	HIW1048	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Carex bigelowii	d13c	-28.655	NA	NA
GZM2205	GZM2205	2022-07-30	Skjelingahaugen	1088	Skj_1	W	4	Carex capillaris	c_percent	47.21	NA	NA
GZM2205	GZM2205	2022-07-30	Skjelingahaugen	1088	Skj_1	W	4	Carex capillaris	n_percent	2.37	NA	NA
GZM2205	GZM2205	2022-07-30	Skjelingahaugen	1088	Skj_1	W	4	Carex capillaris	c_n	19.91983122362869	NA	NA
GZM2205	GZM2205	2022-07-30	Skjelingahaugen	1088	Skj_1	W	4	Carex capillaris	d15n	2.767	NA	NA
GZM2205	GZM2205	2022-07-30	Skjelingahaugen	1088	Skj_1	W	4	Carex capillaris	d13c	-27.25	NA	NA
HJE7819	HJE7819	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Carex vaginata	c_percent	46.04	NA	NA
HJE7819	HJE7819	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Carex vaginata	n_percent	3.33	NA	NA
HJE7819	HJE7819	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Carex vaginata	c_n	13.825825825825826	NA	NA
HJE7819	HJE7819	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Carex vaginata	d15n	2.397	NA	NA
HJE7819	HJE7819	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Carex vaginata	d13c	-29.031	NA	NA
FWW4191	FWW4191	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Carex vaginata	c_percent	47.5	NA	NA
FWW4191	FWW4191	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Carex vaginata	n_percent	3.16	NA	NA
FWW4191	FWW4191	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Carex vaginata	c_n	15.031645569620252	NA	NA
FWW4191	FWW4191	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Carex vaginata	d15n	2.184	NA	NA
FWW4191	FWW4191	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Carex vaginata	d13c	-29.698	NA	NA
HIZ5781	HIZ5781	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Carex vaginata	c_percent	45.7	NA	NA
HIZ5781	HIZ5781	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Carex vaginata	n_percent	2.42	NA	NA
HIZ5781	HIZ5781	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Carex vaginata	c_n	18.88429752066116	NA	NA
HIZ5781	HIZ5781	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Carex vaginata	d15n	1.892	NA	NA
HIZ5781	HIZ5781	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Carex vaginata	d13c	-29.429	NA	NA
FZG7124	FZG7124	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Deschampsia cespitosa	c_percent	45.93	NA	NA
FZG7124	FZG7124	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Deschampsia cespitosa	n_percent	2.15	NA	NA
FZG7124	FZG7124	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Deschampsia cespitosa	c_n	21.36279069767442	NA	NA
FZG7124	FZG7124	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Deschampsia cespitosa	d15n	1.4899999999999998	NA	NA
FZG7124	FZG7124	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Deschampsia cespitosa	d13c	-29.517	NA	NA
GZU7352	GZU7352	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Deschampsia cespitosa	c_percent	47.45	NA	NA
GZU7352	GZU7352	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Deschampsia cespitosa	n_percent	2.29	NA	NA
GZU7352	GZU7352	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Deschampsia cespitosa	c_n	20.72052401746725	NA	NA
GZU7352	GZU7352	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Deschampsia cespitosa	d15n	-0.235	NA	NA
GZU7352	GZU7352	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Deschampsia cespitosa	d13c	-29.408	NA	NA
FZK3092	FZK3092	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Deschampsia cespitosa	c_percent	43.13	NA	NA
FZK3092	FZK3092	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Deschampsia cespitosa	n_percent	2.02	NA	NA
FZK3092	FZK3092	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Deschampsia cespitosa	c_n	21.351485148514854	NA	NA
FZK3092	FZK3092	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Deschampsia cespitosa	d15n	0.33099999999999996	NA	NA
FZK3092	FZK3092	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Deschampsia cespitosa	d13c	-29.772	NA	NA
HJG1464	HJG1464	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Leontodon autumnalis	c_percent	40.01	NA	NA
HJG1464	HJG1464	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Leontodon autumnalis	n_percent	1.93	NA	NA
HJG1464	HJG1464	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Leontodon autumnalis	c_n	20.730569948186528	NA	NA
HJG1464	HJG1464	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Leontodon autumnalis	d15n	-2.956	NA	NA
HJG1464	HJG1464	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Leontodon autumnalis	d13c	-28.271	NA	NA
FWX6871	FWX6871	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Leontodon autumnalis	c_percent	46.02	NA	NA
FWX6871	FWX6871	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Leontodon autumnalis	n_percent	3.13	NA	NA
FWX6871	FWX6871	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Leontodon autumnalis	c_n	14.702875399361023	NA	NA
FWX6871	FWX6871	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Leontodon autumnalis	d15n	-3.038	NA	NA
FWX6871	FWX6871	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Leontodon autumnalis	d13c	-28.514	NA	NA
HAJ8674	HAJ8674	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Poa alpina	c_percent	39.92	NA	NA
HAJ8674	HAJ8674	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Poa alpina	n_percent	1.67	NA	NA
HAJ8674	HAJ8674	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Poa alpina	c_n	23.904191616766468	NA	NA
HAJ8674	HAJ8674	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Poa alpina	d15n	-0.9	NA	NA
HAJ8674	HAJ8674	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Poa alpina	d13c	-27.774	NA	NA
GAV4153	GAV4153	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Poa alpina	c_percent	44.72	NA	NA
GAV4153	GAV4153	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Poa alpina	n_percent	1.87	NA	NA
GAV4153	GAV4153	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Poa alpina	c_n	23.914438502673796	NA	NA
GAV4153	GAV4153	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Poa alpina	d15n	-0.014000000000000012	NA	NA
GAV4153	GAV4153	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Poa alpina	d13c	-26.548	NA	NA
GZX1105	GZX1105	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Poa alpina	c_percent	44.86	NA	NA
GZX1105	GZX1105	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Poa alpina	n_percent	1.92	NA	NA
GZX1105	GZX1105	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Poa alpina	c_n	23.364583333333332	NA	NA
GZX1105	GZX1105	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Poa alpina	d15n	-0.08699999999999997	NA	NA
GZX1105	GZX1105	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Poa alpina	d13c	-26.834	NA	NA
GZO5946	GZO5946	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Salix herbacea	c_percent	49.56	NA	NA
GZO5946	GZO5946	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Salix herbacea	n_percent	3.02	NA	NA
GZO5946	GZO5946	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Salix herbacea	c_n	16.410596026490065	NA	NA
GZO5946	GZO5946	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Salix herbacea	d15n	-0.32	NA	NA
GZO5946	GZO5946	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Salix herbacea	d13c	-28.936	NA	NA
FZT8145	FZT8145	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Salix herbacea	c_percent	56.13	NA	NA
FZT8145	FZT8145	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Salix herbacea	n_percent	3.65	NA	NA
FZT8145	FZT8145	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Salix herbacea	c_n	15.378082191780823	NA	NA
FZT8145	FZT8145	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Salix herbacea	d15n	-5.66	NA	NA
FZT8145	FZT8145	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Salix herbacea	d13c	-28.553	NA	NA
GZK4308	GZK4308	2022-07-30	Skjelingahaugen	1088	Skj_1	W	4	Sibbaldia procumbens	c_percent	44.15	NA	NA
GZK4308	GZK4308	2022-07-30	Skjelingahaugen	1088	Skj_1	W	4	Sibbaldia procumbens	n_percent	1.56	NA	NA
GZK4308	GZK4308	2022-07-30	Skjelingahaugen	1088	Skj_1	W	4	Sibbaldia procumbens	c_n	28.30128205128205	NA	NA
GZK4308	GZK4308	2022-07-30	Skjelingahaugen	1088	Skj_1	W	4	Sibbaldia procumbens	d15n	-3.28	NA	NA
GZK4308	GZK4308	2022-07-30	Skjelingahaugen	1088	Skj_1	W	4	Sibbaldia procumbens	d13c	-27.68	NA	NA
HAN3074	HAN3074	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Sibbaldia procumbens	d13c	-25.189	NA	NA
FZP8312	FZP8312_FZL6041	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Sibbaldia procumbens	d13c	-25.476	NA	NA
FZL6041	FZP8312_FZL6041	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Sibbaldia procumbens	d13c	-25.476	NA	NA
GZL5723	GZL5723	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Thalictrum alpinum	d13c	-26.488	NA	NA
FZH2114	FZH2114_FZD8678	2022-07-30	Skjelingahaugen	1088	Skj_1	W	2	Thalictrum alpinum	d13c	-27.15	NA	NA
FZD8678	FZH2114_FZD8678	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Thalictrum alpinum	d13c	-27.15	NA	NA
HAR8653	HAR8653	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Viola palustris	d13c	-27.329	NA	NA
GZP3691	GZP3691_FZC0560	2022-07-30	Skjelingahaugen	1088	Skj_1	W	6	Viola palustris	d13c	-28.915	NA	NA
FZC0560	GZP3691_FZC0560	2022-07-30	Skjelingahaugen	1088	Skj_1	W	3	Viola palustris	d13c	-28.915	NA	NA
ELR5218	ELR5218_GRL5787	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Agrostis capillaris	d13c	-29.286	NA	NA
GRL5787	ELR5218_GRL5787	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Agrostis capillaris	d13c	-29.286	NA	NA
DQD3338	DQD3338_ELJ0221	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Alchemilla sp	d13c	-25.436	NA	NA
ELJ0221	DQD3338_ELJ0221	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Alchemilla sp	d13c	-25.436	NA	NA
HCQ3294	HCQ3294_DRV3280	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Anthoxanthum odoratum	d13c	-28.307	NA	NA
DRV3280	HCQ3294_DRV3280	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Anthoxanthum odoratum	d13c	-28.307	NA	NA
GPU1285	GPU1285	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Bistorta vivipara	d13c	-28.729	NA	NA
GQC0844	GQC0844_GPY4296	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Bistorta vivipara	d13c	-28.815	NA	NA
GPY4296	GQC0844_GPY4296	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Bistorta vivipara	d13c	-28.815	NA	NA
DOM0774	DOM0774	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Carex bigelowii	d13c	-29.291	NA	NA
HBL2559	HBL2559	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Carex bigelowii	d13c	-28.113	NA	NA
DPB6714	DPB6714	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Carex bigelowii	d13c	-28.15	NA	NA
ELM1906	ELM1906	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Nardus stricta	c_percent	41.74	NA	NA
ELM1906	ELM1906	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Nardus stricta	n_percent	1.76	NA	NA
ELM1906	ELM1906	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Nardus stricta	c_n	23.715909090909093	NA	NA
ELM1906	ELM1906	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Nardus stricta	d15n	0.895	NA	NA
ELM1906	ELM1906	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Nardus stricta	d13c	-27.366	NA	NA
HBH5181	HBH5181	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Nardus stricta	c_percent	34.32	NA	NA
HBH5181	HBH5181	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Nardus stricta	n_percent	1.66	NA	NA
HBH5181	HBH5181	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Nardus stricta	c_n	20.674698795180724	NA	NA
HBH5181	HBH5181	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Nardus stricta	d15n	0.9199999999999999	NA	NA
HBH5181	HBH5181	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Nardus stricta	d13c	-28.264	NA	NA
DPQ7504	DPQ7504	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Poa alpina	c_percent	43.76	NA	NA
DPQ7504	DPQ7504	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Poa alpina	n_percent	1.25	NA	NA
DPQ7504	DPQ7504	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Poa alpina	c_n	35.007999999999996	NA	NA
DPQ7504	DPQ7504	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Poa alpina	d15n	-3.202	NA	NA
DPQ7504	DPQ7504	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Poa alpina	d13c	-29.083	NA	NA
GAU8423	GAU8423_GAH0896	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Poa alpina	c_percent	42.57	NA	NA
GAH0896	GAU8423_GAH0896	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Poa alpina	c_percent	42.57	NA	NA
GAU8423	GAU8423_GAH0896	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Poa alpina	n_percent	1.08	NA	NA
GAH0896	GAU8423_GAH0896	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Poa alpina	n_percent	1.08	NA	NA
GAU8423	GAU8423_GAH0896	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Poa alpina	c_n	39.416666666666664	NA	NA
GAH0896	GAU8423_GAH0896	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Poa alpina	c_n	39.416666666666664	NA	NA
GAU8423	GAU8423_GAH0896	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Poa alpina	d15n	-0.941	NA	NA
GAH0896	GAU8423_GAH0896	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Poa alpina	d15n	-0.941	NA	NA
GAU8423	GAU8423_GAH0896	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Poa alpina	d13c	-27.663	NA	NA
GAH0896	GAU8423_GAH0896	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Poa alpina	d13c	-27.663	NA	NA
FXM0287	FXM0287_DSW6248_DSD6518	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Salix herbacea	c_percent	46.97	NA	NA
DSW6248	FXM0287_DSW6248_DSD6518	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Salix herbacea	c_percent	46.97	NA	NA
DSD6518	FXM0287_DSW6248_DSD6518	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Salix herbacea	c_percent	46.97	NA	NA
FXM0287	FXM0287_DSW6248_DSD6518	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Salix herbacea	n_percent	2.03	NA	NA
DSW6248	FXM0287_DSW6248_DSD6518	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Salix herbacea	n_percent	2.03	NA	NA
DSD6518	FXM0287_DSW6248_DSD6518	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Salix herbacea	n_percent	2.03	NA	NA
FXM0287	FXM0287_DSW6248_DSD6518	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Salix herbacea	c_n	23.13793103448276	NA	NA
DSW6248	FXM0287_DSW6248_DSD6518	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Salix herbacea	c_n	23.13793103448276	NA	NA
DSD6518	FXM0287_DSW6248_DSD6518	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Salix herbacea	c_n	23.13793103448276	NA	NA
FXM0287	FXM0287_DSW6248_DSD6518	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Salix herbacea	d15n	3.092	NA	NA
DSW6248	FXM0287_DSW6248_DSD6518	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Salix herbacea	d15n	3.092	NA	NA
DSD6518	FXM0287_DSW6248_DSD6518	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Salix herbacea	d15n	3.092	NA	NA
FXM0287	FXM0287_DSW6248_DSD6518	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Salix herbacea	d13c	-28.613	NA	NA
DSW6248	FXM0287_DSW6248_DSD6518	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Salix herbacea	d13c	-28.613	NA	NA
DSD6518	FXM0287_DSW6248_DSD6518	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Salix herbacea	d13c	-28.613	NA	NA
GAP4470	GAP4470	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Sibbaldia procumbens	c_percent	45.43	NA	NA
GAP4470	GAP4470	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Sibbaldia procumbens	n_percent	1.83	NA	NA
GAP4470	GAP4470	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Sibbaldia procumbens	c_n	24.825136612021858	NA	NA
GAP4470	GAP4470	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Sibbaldia procumbens	d15n	-5.605	NA	NA
GAP4470	GAP4470	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Sibbaldia procumbens	d13c	-26.9	NA	NA
GOD0285	GOD0285	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Sibbaldia procumbens	c_percent	43.74	NA	NA
GOD0285	GOD0285	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Sibbaldia procumbens	n_percent	1.56	NA	NA
GOD0285	GOD0285	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Sibbaldia procumbens	c_n	28.03846153846154	NA	NA
GOD0285	GOD0285	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Sibbaldia procumbens	d15n	-1.6199999999999999	NA	NA
GOD0285	GOD0285	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Sibbaldia procumbens	d13c	-26.393	NA	NA
GQA6642	GQA6642	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Thalictrum alpinum	c_percent	44.62	NA	NA
GQA6642	GQA6642	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Thalictrum alpinum	n_percent	2.59	NA	NA
GQA6642	GQA6642	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Thalictrum alpinum	c_n	17.227799227799228	NA	NA
GQA6642	GQA6642	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Thalictrum alpinum	d15n	-3.465	NA	NA
GQA6642	GQA6642	2022-07-30	Skjelingahaugen	1088	Skj_2	C	2	Thalictrum alpinum	d13c	-28.641	NA	NA
GQE3759	GQE3759_GPW1350	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Thalictrum alpinum	c_percent	39.97	NA	NA
GPW1350	GQE3759_GPW1350	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Thalictrum alpinum	c_percent	39.97	NA	NA
GQE3759	GQE3759_GPW1350	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Thalictrum alpinum	n_percent	2.28	NA	NA
GPW1350	GQE3759_GPW1350	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Thalictrum alpinum	n_percent	2.28	NA	NA
GQE3759	GQE3759_GPW1350	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Thalictrum alpinum	c_n	17.530701754385966	NA	NA
GPW1350	GQE3759_GPW1350	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Thalictrum alpinum	c_n	17.530701754385966	NA	NA
GQE3759	GQE3759_GPW1350	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Thalictrum alpinum	d15n	-1.922	NA	NA
GPW1350	GQE3759_GPW1350	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Thalictrum alpinum	d15n	-1.922	NA	NA
GQE3759	GQE3759_GPW1350	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Thalictrum alpinum	d13c	-28.653	NA	NA
GPW1350	GQE3759_GPW1350	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Thalictrum alpinum	d13c	-28.653	NA	NA
FVP7890	FVP7890_FXJ6928	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Veronica alpina	c_percent	46.44	NA	NA
FXJ6928	FVP7890_FXJ6928	2022-07-30	Skjelingahaugen	1088	Skj_2	C	1	Veronica alpina	c_percent	46.44	NA	NA
FVP7890	FVP7890_FXJ6928	2022-07-30	Skjelingahaugen	1088	Skj_2	C	3	Veronica alpina	n_percent	1.93	NA	NA
